Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_name,Lat,Long,State_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
468982.0,2021-01-20,22892.0,98107.0,Arjun-Terminalia arjuna,29.51754,76.91478,Haryana,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,2
468981.0,2021-01-20,22892.0,98106.0,Arjun-Terminalia arjuna,29.51754,76.91478,Haryana,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,2
240597.0,2018-12-02,19194.0,19000.0,Banyan-Ficus benghalensis,28.38282,77.16559,Haryana,0.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,44
608018.0,2022-08-24,24061.0,120339.0,Banyan-Ficus benghalensis,28.3243,77.3138,Haryana,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,31
356994.0,2019-09-15,20623.0,75883.0,Banyan-Ficus benghalensis,30.37481,76.78253,Haryana,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,34
632093.0,2023-01-06,18376.0,129341.0,Custard apple-Annona squamosa,28.69948,75.87082,Haryana,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,2023,0
240579.0,2018-12-02,19194.0,18988.0,Flame of the Forest-Butea monosperma,28.38282,77.16559,Haryana,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,44
240578.0,2018-12-02,19194.0,18987.0,Flame of the Forest-Butea monosperma,28.38282,77.16559,Haryana,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,44
678582.0,2023-07-20,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,26
680130.0,2023-07-26,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,2023,27
683090.0,2023-08-09,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,29
681687.0,2023-08-02,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,0.0,1.0,1.0,1.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,28
697435.0,2023-10-21,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,38
692822.0,2023-09-27,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,35
689681.0,2023-09-13,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,33
697995.0,2023-10-24,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,39
690867.0,2023-09-20,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,34
708504.0,2023-11-29,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,43
695528.0,2023-10-12,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,37
694137.0,2023-10-04,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,36
703763.0,2023-11-15,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,42
688318.0,2023-08-30,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,2023,31
688319.0,2023-09-04,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,32
684781.0,2023-08-16,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,2.0,2.0,-2.0,2023,30
688315.0,2023-08-23,27874.0,143913.0,Guava tree-Psidium guajava,29.32761,75.09612,Haryana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,30
619788.0,2022-11-13,20039.0,112654.0,Indian frankinscence-Boswellia serrata,28.48178,77.11158,Haryana,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,41
